READ TERR 1 2
! WTSLEW
176.3664	0.3620	-0.4012	1.333935394e-08	1.742122844e-09	-1.65026609e-09
177.230	0.516	-0.502	9.71979162e-09	1.317511338e-09	-1.248615324e-09
178.1701	0.5295	-0.4241	1.067646822e-08	1.386485518e-09	-1.321134562e-09
179.0829	0.3569	-0.3832	1.211853896e-08	1.53490854e-09	-1.500741638e-09
179.7989	0.3561	-0.3591	1.098669946e-08	1.392494686e-09	-1.360217562e-09
180.4105	0.2534	-0.2555	1.54428637e-08	2.031988288e-09	-1.913276288e-09
180.9597	0.2646	-0.2958	1.402149232e-08	1.780428782e-09	-1.736658748e-09
181.5677	0.3130	-0.3435	1.196926698e-08	1.507214368e-09	-1.481639038e-09
182.3944	0.3617	-0.5137	8.97701816e-09	1.221929786e-09	-1.111231682e-09
183.2082	0.4073	-0.4521	9.14397154e-09	1.254000836e-09	-1.132051844e-09
183.9527	0.3210	-0.3373	1.170171772e-08	1.622243788e-09	-1.487091848e-09
184.7080	0.4019	-0.4343	9.39714578e-09	1.191344308e-09	-1.163731646e-09
185.4421	0.3011	-0.3322	1.240633196e-08	1.576657544e-09	-1.536720152e-09
186.1240	0.4003	-0.3807	9.76289996e-09	1.285039008e-09	-1.25764705e-09
186.9386	0.3685	-0.4143	9.93907024e-09	1.283539224e-09	-1.247687782e-09
187.6593	0.3203	-0.3522	1.179951718e-08	1.474362912e-09	-1.442155594e-09
188.2822	0.2631	-0.3026	1.423514466e-08	1.832720164e-09	-1.727950972e-09
189.0490	0.4928	-0.5036	7.74340402e-09	1.038416082e-09	-9.84109104e-10
189.9646	0.4685	-0.4229	8.97150474e-09	1.171897276e-09	-1.111891704e-09
190.8422	0.3684	-0.4091	1.038683184e-08	1.34181135e-09	-1.270852924e-09
191.7067	0.4023	-0.4962	8.72495162e-09	1.186053264e-09	-1.109575566e-09
192.5370	0.4118	-0.428	9.14718178e-09	1.284605124e-09	-1.19420092e-09
193.3354	0.3107	-0.3867	1.13530472e-08	1.5078305e-09	-1.425382926e-09
194.0581	0.4705	-0.412	9.4244788e-09	1.265035618e-09	-1.134923922e-09
194.9055	0.4077	-0.3769	1.019200622e-08	1.342499378e-09	-1.262665976e-09
195.6464	0.2610	-0.3332	1.33242098e-08	1.722129904e-09	-1.672804232e-09
196.2641	0.3479	-0.3566	1.146246706e-08	1.464203004e-09	-1.40283308e-09
197.0122	0.4164	-0.4003	9.79251108e-09	1.258857578e-09	-1.21341847e-09
197.9305	0.4446	-0.5019	8.36539638e-09	1.075300402e-09	-1.04969623e-09
198.7643	0.3491	-0.3892	1.07238318e-08	1.417404978e-09	-1.346258034e-09
199.4695	0.3929	-0.3561	1.067630102e-08	1.45034714e-09	-1.321987282e-09
200.2233	0.3205	-0.3609	1.148535256e-08	1.620365714e-09	-1.459594554e-09
200.9718	0.4403	-0.428	9.18996408e-09	1.275387388e-09	-1.137606228e-09
201.7610	0.3396	-0.3489	1.147448038e-08	1.612508986e-09	-1.439062394e-09
202.4936	0.4130	-0.393	9.99784522e-09	1.372326186e-09	-1.221643456e-09
203.4105	0.4728	-0.5039	7.92727804e-09	1.086641996e-09	-1.021578624e-09
204.2920	0.3456	-0.4088	1.047296074e-08	1.378289374e-09	-1.31547944e-09
205.0984	0.4661	-0.4608	8.60799522e-09	1.139627258e-09	-1.066513624e-09
206.0104	0.5256	-0.4458	8.21404694e-09	1.07565194e-09	-1.017982988e-09
206.9681	0.3934	-0.4321	9.56995116e-09	1.272823376e-09	-1.201456982e-09
207.7686	0.4220	-0.4071	9.62388152e-09	1.245703536e-09	-1.19324579e-09
208.6877	0.4298	-0.4971	8.4382078e-09	1.11492095e-09	-1.073981194e-09
209.5785	0.4055	-0.461	9.11814332e-09	1.178856976e-09	-1.14465956e-09
210.3773	0.3895	-0.3933	1.018418126e-08	1.392870468e-09	-1.26085938e-09
211.2140	0.5188	-0.4472	8.14496826e-09	1.101662408e-09	-1.008627312e-09
212.1403	0.3610	-0.4075	1.00356993e-08	1.336561688e-09	-1.27683325e-09
